rule;description;status;date_added;date_removed;filename;projectname
56;Lines should have sufficient coverage by tests;OPEN;3-25-11;;allura/scripts/migrations/006-migrate-artifact-refs.py;allura
360;Undefined name;OPEN;3-25-11;;allura/scripts/migrations/006-migrate-artifact-refs.py;allura
38;Statements should be on separate lines;CLOSED;4-29-11;1-11-2014;allura/scripts/migrations/007-update-acls.py;allura
394;Undefined variable;CLOSED;4-29-11;1-11-2014;allura/scripts/migrations/007-update-acls.py;allura
14;Docstrings should be defined;OPEN;4-29-11;;allura/scripts/migrations/007-update-acls.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;4-29-11;;allura/scripts/migrations/007-update-acls.py;allura
56;Lines should have sufficient coverage by tests;OPEN;4-29-11;;allura/scripts/migrations/007-update-acls.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;4-29-11;;allura/scripts/migrations/007-update-acls.py;allura
360;Undefined name;OPEN;4-29-11;;allura/scripts/migrations/007-update-acls.py;allura
38;Statements should be on separate lines;CLOSED;5-7-2011;1-11-2014;allura/scripts/migrations/007-update-acls.py;allura
14;Docstrings should be defined;OPEN;5-7-2011;;allura/scripts/migrations/007-update-acls.py;allura
394;Undefined variable;OPEN;1-11-2014;;allura/scripts/migrations/007-update-acls.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;5-7-2011;4-26-13;allura/scripts/migrations/008-remove-forumpost-subject.py;allura
14;Docstrings should be defined;OPEN;5-7-2011;;allura/scripts/migrations/008-remove-forumpost-subject.py;allura
56;Lines should have sufficient coverage by tests;OPEN;5-7-2011;;allura/scripts/migrations/008-remove-forumpost-subject.py;allura
360;Undefined name;OPEN;5-7-2011;;allura/scripts/migrations/008-remove-forumpost-subject.py;allura
14;Docstrings should be defined;OPEN;10-29-10;;allura/scripts/migrations/009-set_landing_page.py;allura
56;Lines should have sufficient coverage by tests;OPEN;10-29-10;;allura/scripts/migrations/009-set_landing_page.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;10-29-10;;allura/scripts/migrations/009-set_landing_page.py;allura
360;Undefined name;OPEN;10-29-10;;allura/scripts/migrations/009-set_landing_page.py;allura
360;Undefined name;CLOSED;6-24-11;3-29-12;allura/scripts/migrations/010-fix-home-permissions.py;allura
38;Statements should be on separate lines;CLOSED;6-24-11;5-18-12;allura/scripts/migrations/010-fix-home-permissions.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;6-24-11;4-26-13;allura/scripts/migrations/010-fix-home-permissions.py;allura
50;Lines should not be too long;CLOSED;6-24-11;1-11-2014;allura/scripts/migrations/010-fix-home-permissions.py;allura
14;Docstrings should be defined;OPEN;6-24-11;;allura/scripts/migrations/010-fix-home-permissions.py;allura
56;Lines should have sufficient coverage by tests;OPEN;6-24-11;;allura/scripts/migrations/010-fix-home-permissions.py;allura
360;Undefined name;OPEN;6-24-11;;allura/scripts/migrations/010-fix-home-permissions.py;allura
50;Lines should not be too long;CLOSED;7-1-2011;5-18-12;allura/scripts/migrations/010-fix-home-permissions.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;7-1-2011;;allura/scripts/migrations/010-fix-home-permissions.py;allura
360;Undefined name;OPEN;5-18-12;;allura/scripts/migrations/010-fix-home-permissions.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;1-11-2014;;allura/scripts/migrations/010-fix-home-permissions.py;allura
38;Statements should be on separate lines;CLOSED;6-24-11;5-18-12;allura/scripts/migrations/011-fix-subroles.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;6-24-11;4-26-13;allura/scripts/migrations/011-fix-subroles.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";CLOSED;6-24-11;1-11-2014;allura/scripts/migrations/011-fix-subroles.py;allura
38;Statements should be on separate lines;CLOSED;6-24-11;1-11-2014;allura/scripts/migrations/011-fix-subroles.py;allura
14;Docstrings should be defined;OPEN;6-24-11;;allura/scripts/migrations/011-fix-subroles.py;allura
20;Functions should not be too complex;OPEN;6-24-11;;allura/scripts/migrations/011-fix-subroles.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;6-24-11;;allura/scripts/migrations/011-fix-subroles.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;6-24-11;;allura/scripts/migrations/011-fix-subroles.py;allura
56;Lines should have sufficient coverage by tests;OPEN;6-24-11;;allura/scripts/migrations/011-fix-subroles.py;allura
360;Undefined name;OPEN;6-24-11;;allura/scripts/migrations/011-fix-subroles.py;allura
360;Undefined name;OPEN;5-18-12;;allura/scripts/migrations/011-fix-subroles.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;1-11-2014;;allura/scripts/migrations/011-fix-subroles.py;allura
38;Statements should be on separate lines;CLOSED;6-5-2011;5-18-12;allura/scripts/migrations/012-uninstall-home.py;allura
50;Lines should not be too long;CLOSED;6-5-2011;1-11-2014;allura/scripts/migrations/012-uninstall-home.py;allura
14;Docstrings should be defined;OPEN;6-5-2011;;allura/scripts/migrations/012-uninstall-home.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;6-5-2011;;allura/scripts/migrations/012-uninstall-home.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;6-5-2011;;allura/scripts/migrations/012-uninstall-home.py;allura
56;Lines should have sufficient coverage by tests;OPEN;6-5-2011;;allura/scripts/migrations/012-uninstall-home.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;6-5-2011;;allura/scripts/migrations/012-uninstall-home.py;allura
360;Undefined name;OPEN;6-5-2011;;allura/scripts/migrations/012-uninstall-home.py;allura
20;Functions should not be too complex;OPEN;6-24-11;;allura/scripts/migrations/012-uninstall-home.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;6-24-11;;allura/scripts/migrations/012-uninstall-home.py;allura
360;Undefined name;OPEN;5-18-12;;allura/scripts/migrations/012-uninstall-home.py;allura
38;Statements should be on separate lines;CLOSED;6-24-11;5-18-12;allura/scripts/migrations/013-update-ordinals.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;6-24-11;4-26-13;allura/scripts/migrations/013-update-ordinals.py;allura
14;Docstrings should be defined;OPEN;6-24-11;;allura/scripts/migrations/013-update-ordinals.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;6-24-11;;allura/scripts/migrations/013-update-ordinals.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;6-24-11;;allura/scripts/migrations/013-update-ordinals.py;allura
56;Lines should have sufficient coverage by tests;OPEN;6-24-11;;allura/scripts/migrations/013-update-ordinals.py;allura
360;Undefined name;OPEN;6-24-11;;allura/scripts/migrations/013-update-ordinals.py;allura
360;Undefined name;OPEN;5-18-12;;allura/scripts/migrations/013-update-ordinals.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;7-29-11;4-26-13;allura/scripts/migrations/015-add-neighborhood_id-to-blog-posts.py;allura
14;Docstrings should be defined;OPEN;7-29-11;;allura/scripts/migrations/015-add-neighborhood_id-to-blog-posts.py;allura
56;Lines should have sufficient coverage by tests;OPEN;7-29-11;;allura/scripts/migrations/015-add-neighborhood_id-to-blog-posts.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;10-21-11;4-26-13;allura/scripts/migrations/018-add-svn-checkout-url.py;allura
14;Docstrings should be defined;OPEN;10-21-11;;allura/scripts/migrations/018-add-svn-checkout-url.py;allura
56;Lines should have sufficient coverage by tests;OPEN;10-21-11;;allura/scripts/migrations/018-add-svn-checkout-url.py;allura
360;Undefined name;OPEN;10-21-11;;allura/scripts/migrations/018-add-svn-checkout-url.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;12-15-11;4-26-13;allura/scripts/migrations/020-remove-wiki-title-slashes.py;allura
14;Docstrings should be defined;OPEN;12-15-11;;allura/scripts/migrations/020-remove-wiki-title-slashes.py;allura
21;"The ""print"" statement should not be used";OPEN;12-15-11;;allura/scripts/migrations/020-remove-wiki-title-slashes.py;allura
23;\ should only be used as an escape character outside of raw strings;OPEN;12-15-11;;allura/scripts/migrations/020-remove-wiki-title-slashes.py;allura
56;Lines should have sufficient coverage by tests;OPEN;12-15-11;;allura/scripts/migrations/020-remove-wiki-title-slashes.py;allura
281;Syntax error;OPEN;12-15-11;;allura/scripts/migrations/020-remove-wiki-title-slashes.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;3-2-2012;4-26-13;allura/scripts/migrations/022-change-anon-display-name.py;allura
14;Docstrings should be defined;OPEN;3-2-2012;;allura/scripts/migrations/022-change-anon-display-name.py;allura
56;Lines should have sufficient coverage by tests;OPEN;3-2-2012;;allura/scripts/migrations/022-change-anon-display-name.py;allura
360;Undefined name;OPEN;3-2-2012;;allura/scripts/migrations/022-change-anon-display-name.py;allura
14;Docstrings should be defined;OPEN;5-11-2012;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;5-11-2012;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
45;Nested blocks of code should not be left empty;OPEN;5-11-2012;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
56;Lines should have sufficient coverage by tests;OPEN;5-11-2012;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;5-11-2012;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
360;Undefined name;OPEN;5-11-2012;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
360;Undefined name;OPEN;5-18-12;;allura/scripts/migrations/024-migrate-custom-profile-text.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;6-15-12;4-26-13;allura/scripts/migrations/025-add-is-nbhd-project.py;allura
14;Docstrings should be defined;OPEN;6-15-12;;allura/scripts/migrations/025-add-is-nbhd-project.py;allura
56;Lines should have sufficient coverage by tests;OPEN;6-15-12;;allura/scripts/migrations/025-add-is-nbhd-project.py;allura
360;Undefined name;OPEN;6-15-12;;allura/scripts/migrations/025-add-is-nbhd-project.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;6-30-12;4-26-13;allura/scripts/migrations/026-install-activity-tool.py;allura
14;Docstrings should be defined;OPEN;6-30-12;;allura/scripts/migrations/026-install-activity-tool.py;allura
56;Lines should have sufficient coverage by tests;OPEN;6-30-12;;allura/scripts/migrations/026-install-activity-tool.py;allura
360;Undefined name;OPEN;6-30-12;;allura/scripts/migrations/026-install-activity-tool.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;7-20-12;4-26-13;allura/scripts/migrations/027-change-ticket-write-permissions.py;allura
14;Docstrings should be defined;OPEN;7-20-12;;allura/scripts/migrations/027-change-ticket-write-permissions.py;allura
56;Lines should have sufficient coverage by tests;OPEN;7-20-12;;allura/scripts/migrations/027-change-ticket-write-permissions.py;allura
360;Undefined name;OPEN;7-20-12;;allura/scripts/migrations/027-change-ticket-write-permissions.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;8-11-2012;4-26-13;allura/scripts/migrations/028-remove-svn-trees.py;allura
14;Docstrings should be defined;OPEN;8-11-2012;;allura/scripts/migrations/028-remove-svn-trees.py;allura
21;"The ""print"" statement should not be used";OPEN;8-11-2012;;allura/scripts/migrations/028-remove-svn-trees.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;8-11-2012;;allura/scripts/migrations/028-remove-svn-trees.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;8-11-2012;;allura/scripts/migrations/028-remove-svn-trees.py;allura
56;Lines should have sufficient coverage by tests;OPEN;8-11-2012;;allura/scripts/migrations/028-remove-svn-trees.py;allura
281;Syntax error;OPEN;8-11-2012;;allura/scripts/migrations/028-remove-svn-trees.py;allura
57;Source files should have a sufficient density of comment lines;CLOSED;10-12-2012;4-26-13;allura/scripts/migrations/029-set-mailbox-queue_empty.py;allura
14;Docstrings should be defined;OPEN;10-12-2012;;allura/scripts/migrations/029-set-mailbox-queue_empty.py;allura
56;Lines should have sufficient coverage by tests;OPEN;10-12-2012;;allura/scripts/migrations/029-set-mailbox-queue_empty.py;allura
360;Undefined name;OPEN;10-12-2012;;allura/scripts/migrations/029-set-mailbox-queue_empty.py;allura
14;Docstrings should be defined;OPEN;11-21-14;;allura/scripts/migrations/031-set-user-pending-to-false.py;allura
21;"The ""print"" statement should not be used";OPEN;11-21-14;;allura/scripts/migrations/031-set-user-pending-to-false.py;allura
56;Lines should have sufficient coverage by tests;OPEN;11-21-14;;allura/scripts/migrations/031-set-user-pending-to-false.py;allura
281;Syntax error;OPEN;11-21-14;;allura/scripts/migrations/031-set-user-pending-to-false.py;allura
14;Docstrings should be defined;OPEN;9-29-17;;allura/scripts/migrations/032-subscribe-merge-request-submitters.py;allura
21;"The ""print"" statement should not be used";OPEN;9-29-17;;allura/scripts/migrations/032-subscribe-merge-request-submitters.py;allura
56;Lines should have sufficient coverage by tests;OPEN;9-29-17;;allura/scripts/migrations/032-subscribe-merge-request-submitters.py;allura
281;Syntax error;OPEN;9-29-17;;allura/scripts/migrations/032-subscribe-merge-request-submitters.py;allura
14;Docstrings should be defined;OPEN;2-23-18;;allura/scripts/migrations/033-change-comment-anon-permissions.py;allura
21;"The ""print"" statement should not be used";OPEN;2-23-18;;allura/scripts/migrations/033-change-comment-anon-permissions.py;allura
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;2-23-18;;allura/scripts/migrations/033-change-comment-anon-permissions.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;2-23-18;;allura/scripts/migrations/033-change-comment-anon-permissions.py;allura
56;Lines should have sufficient coverage by tests;OPEN;2-23-18;;allura/scripts/migrations/033-change-comment-anon-permissions.py;allura
281;Syntax error;OPEN;2-23-18;;allura/scripts/migrations/033-change-comment-anon-permissions.py;allura
14;Docstrings should be defined;OPEN;11-1-2013;;allura/scripts/new_ticket.py;allura
21;"The ""print"" statement should not be used";OPEN;11-1-2013;;allura/scripts/new_ticket.py;allura
56;Lines should have sufficient coverage by tests;OPEN;11-1-2013;;allura/scripts/new_ticket.py;allura
281;Syntax error;OPEN;11-1-2013;;allura/scripts/new_ticket.py;allura
14;Docstrings should be defined;OPEN;7-10-2015;;allura/scripts/new_ticket.py;allura
14;Docstrings should be defined;OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
16;"Sections of code should not be ""commented out""";OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
21;"The ""print"" statement should not be used";OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
29;Cognitive Complexity of functions should not be too high;OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
56;Lines should have sufficient coverage by tests;OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
281;Syntax error;OPEN;2-8-2013;;allura/scripts/perf/benchmark-scm.py;allura
50;Lines should not be too long;CLOSED;1-3-2014;1-11-2014;allura/scripts/perf/call_count.py;allura
14;Docstrings should be defined;OPEN;1-3-2014;;allura/scripts/perf/call_count.py;allura
21;"The ""print"" statement should not be used";OPEN;1-3-2014;;allura/scripts/perf/call_count.py;allura
50;Lines should not be too long;OPEN;1-3-2014;;allura/scripts/perf/call_count.py;allura
56;Lines should have sufficient coverage by tests;OPEN;1-3-2014;;allura/scripts/perf/call_count.py;allura
57;Source files should have a sufficient density of comment lines;OPEN;1-3-2014;;allura/scripts/perf/call_count.py;allura
281;Syntax error;OPEN;1-3-2014;;allura/scripts/perf/call_count.py;allura
